FundID,ISIN,CUSIP,Ticker,SEDOL,Basket Shares,Currency,Country Restriction,Trade Country,IDENTIFIER,CIN,SSC_ASSET_ID,ROUND LOT,TIP FACTOR,PAR,INTEREST RATE,MATURITY DATE,FUND TICKER,FUND NAME,BASKET DATE,CORPORATE ACTION FACTOR,INTEREST FACTOR,SUPPRESSPRICE,SUPPLEMENTAL_ID_1,SUPPLEMENTAL_ID_2,RIC,BBG,DERIV_TYPE
HRTH,,,ELV,,-477,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ELV..C350.20260320,,ELV   260320C00350000,ELV US 03/20/26 C350 EQUITY,OP
HRQA,,,EMA,,-169,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.EMA..C70.20260320,,EMA   260320C00070000,EMA CN 03/20/26 C70. Equity,OP
HRQM,,,EMA,,-41,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.EMA..C70.20260320,,EMA   260320C00070000,EMA CN 03/20/26 C70. Equity,OP
HRQS,,,ENB,,-23,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.ENB..C71.20260320,,ENB   260320C00071000,ENB CN 03/20/26 C71. Equity,OP
HRT0,,,ENB,,-64,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.ENB..C72.20260320,,ENB   260320C00072000,ENB CN 03/20/26 C72. Equity,OP
HRTM,,,ENB,,-348,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.ENB..C72.20260320,,ENB   260320C00072000,ENB CN 03/20/26 C72. Equity,OP
HRQ1,,,ENB,,-827,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.ENB..C72.20260320,,ENB   260320C00072000,ENB CN 03/20/26 C72. Equity,OP
HRQA,,,ENB,,-178,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.ENB..C75.20260320,,ENB   260320C00075000,ENB CN 03/20/26 C75. Equity,OP
HRQM,,,ENB,,-92,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.ENB..C75.20260320,,ENB   260320C00075000,ENB CN 03/20/26 C75. Equity,OP
HRQ1,,,ENB,,-392,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.ENB..C75.20260320,,ENB   260320C00075000,ENB CN 03/20/26 C75. Equity,OP
HRQS,,,ENB,,-169,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.ENB..C75.20260320,,ENB   260320C00075000,ENB CN 03/20/26 C75. Equity,OP
HRT0,,,EQNR,,-262,USD,N,US,,,,,,,,,,,,,,,EO.US.US.EQNR..C30.20260320,,EQNR  260320C00030000,EQNR US 03/20/26 C30 EQUITY,OP
HRTM,,,ES,,-158,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ES..C75.20260320,,ES    260320C00075000,ES US 03/20/26 C75 EQUITY,OP
HRVP,,,ETN,,-16,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ETN..C367-5.20260320,,ETN   260320C00367500,ETN US 03/20/26 C367.5 EQUITY,OP
HRVG,,,EXPE,,-19,USD,N,US,,,,,,,,,,,,,,,EO.US.US.EXPE..C190.20260320,,EXPE  260320C00190000,EXPE US 03/20/26 C190 EQUITY,OP
HRVP,,,FAST,,-61,USD,N,US,,,,,,,,,,,,,,,EO.US.US.FAST..C46-25.20260320,,FAST  260320C00046250,FAST US 03/20/26 C46.25 EQUITY,OP
HRQM,,,FNV,,-16,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.FNV..C360.20260320,,FNV   260320C00360000,FNV CN 03/20/26 C360. Equity,OP
HRTM,SE0026422735,,FORTUM,,-75200,EUR,N,FI,,,,,,,,,,,,,,,EO.FI.HE.FORTUM..C20.20260320,,FORTUM260320C00020000,FORTUM FH 03/20/26 C20 Equity,OP
HRTM,DE000F2DFCN1,,FTE,,-172900,EUR,N,DE,,,,,,,,,,,,,,,EO.DE.DE.FTE..C18-4.20260320,,FTE   260320C00018400,FTE GR 03/20/26 C18.4 Equity,OP
HRQA,,,FTS,,-160,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.FTS..C78.20260320,,FTS   260320C00078000,FTS CN 03/20/26 C78. Equity,OP
HRQM,,,FTS,,-72,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.FTS..C78.20260320,,FTS   260320C00078000,FTS CN 03/20/26 C78. Equity,OP
HRVP,,,GD,,-15,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GD..C355.20260320,,GD    260320C00355000,GD US 03/20/26 C355 EQUITY,OP
HRCL,,,GE,,-3,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GE..C340.20260306,,GE    260306C00340000,GE US 03/06/26 C340 EQUITY,OP
HRCL ,,,GE,,-5,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GE..P290.20260306,,GE    260306P00290000,GE US 03/06/26 P290 EQUITY,OP
HRVP,,,GE,,-21,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GE..C342-5.20260320,,GE    260320C00342500,GE US 03/20/26 C342.5 EQUITY,OP
HRCL,,,GE,,-3,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GE..C362-5.20260320,,GE    260320C00362500,GE US 03/20/26 C362.5 EQUITY,OP
HRCL ,,,GE,,-9,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GE..P310.20260320,,GE    260320P00310000,GE US 03/20/26 P310 EQUITY,OP
HRVP,,,GEV,,-5,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GEV..C825.20260320,,GEV   260320C00825000,GEV US 03/20/26 C825 EQUITY,OP
HRQM,,,GIB,,-26,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.GIB..C105.20260320.A,,GIB   260320C00105000,GIB CN 03/20/26 C105 Equity,OP
HRQL,,,GLXY,,-437,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.GLXY..C31-5.20260320,,GLXY  260320C00031500,GLXY CN 03/20/26 C31.5 Equity,OP
HRV7,,,GOOGL,,-390,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GOOGL..C335.20260306,,GOOGL 260306C00335000,GOOGL US 03/06/26 C335 EQUITY,OP
HRCL,,,GOOGL,,-4,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GOOGL..C345.20260306,,GOOGL 260306C00345000,GOOGL US 03/06/26 C345 EQUITY,OP
HRCL ,,,GOOGL,,-5,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GOOGL..P285.20260306,,GOOGL 260306P00285000,GOOGL US 03/06/26 P285 EQUITY,OP
HR21,,,GOOGL,,-253,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GOOGL..C315.20260320,,GOOGL 260320C00315000,GOOGL US 03/20/26 C315 EQUITY,OP
HRT9,,,GOOGL,,-201,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GOOGL..C315.20260320,,GOOGL 260320C00315000,GOOGL US 03/20/26 C315 EQUITY,OP
HRQP,,,GOOGL,,-44,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GOOGL..C315.20260320,,GOOGL 260320C00315000,GOOGL US 03/20/26 C315 EQUITY,OP
HRV7,,,GOOGL,,-593,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GOOGL..C320.20260320,,GOOGL 260320C00320000,GOOGL US 03/20/26 C320 EQUITY,OP
HRCL,,,GOOGL,,-4,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GOOGL..C335.20260320,,GOOGL 260320C00335000,GOOGL US 03/20/26 C335 EQUITY,OP
HRCL ,,,GOOGL,,-7,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GOOGL..P290.20260320,,GOOGL 260320P00290000,GOOGL US 03/20/26 P290 EQUITY,OP
HRCL,,,GS,,-2,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GS..C990.20260306,,GS    260306C00990000,GS US 03/06/26 C990 EQUITY,OP
HRCL ,,,GS,,-1,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GS..P835.20260306,,GS    260306P00835000,GS US 03/06/26 P835 EQUITY,OP
HRTP,,,GS,,-20,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GS..C900.20260320,,GS    260320C00900000,GS US 03/20/26 C900 EQUITY,OP
HRCL,,,GS,,-1,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GS..C955.20260320,,GS    260320C00955000,GS US 03/20/26 C955 EQUITY,OP
HRCL ,,,GS,,-3,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GS..P820.20260320,,GS    260320P00820000,GS US 03/20/26 P820 EQUITY,OP
HRTG,,,GTY,,-106,USD,N,US,,,,,,,,,,,,,,,EO.US.US.GTY..C32-5.20260320,,GTY   260320C00032500,GTY US 03/20/26 C32.5 EQUITY,OP
HRQA,,,GWO,,-170,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.GWO..C65.20260320,,GWO   260320C00065000,GWO CN 03/20/26 C65. Equity,OP
HRVG,,,H,,-16,USD,N,US,,,,,,,,,,,,,,,EO.US.US.H..C165.20260320,,H     260320C00165000,H US 03/20/26 C165 EQUITY,OP
HRQM,,,H,,-44,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.H..C58.20260320,,H     260320C00058000,H CN 03/20/26 C58. Equity,OP
HRTP,,,HBAN,,-1152,USD,N,US,,,,,,,,,,,,,,,EO.US.US.HBAN..C18.20260320,,HBAN  260320C00018000,HBAN US 03/20/26 C18 EQUITY,OP
HRVG,,,HLT,,-37,USD,N,US,,,,,,,,,,,,,,,EO.US.US.HLT..C310.20260320,,HLT   260320C00310000,HLT US 03/20/26 C310 EQUITY,OP
HRQ4,,,HOOD,,-632,USD,N,US,,,,,,,,,,,,,,,EO.US.US.HOOD..C87.20260306,,HOOD  260306C00087000,HOOD US 03/06/26 C87 EQUITY,OP
HRQL,,,HOOD,,-174,USD,N,US,,,,,,,,,,,,,,,EO.US.US.HOOD..C80.20260320,,HOOD  260320C00080000,HOOD US 03/20/26 C80 EQUITY,OP
HRQP,,,HOOD,,-39,USD,N,US,,,,,,,,,,,,,,,EO.US.US.HOOD..C80.20260320,,HOOD  260320C00080000,HOOD US 03/20/26 C80 EQUITY,OP
HRQ4,,,HOOD,,-835,USD,N,US,,,,,,,,,,,,,,,EO.US.US.HOOD..C80.20260320,,HOOD  260320C00080000,HOOD US 03/20/26 C80 EQUITY,OP
HRVG,,,HST,,-114,USD,N,US,,,,,,,,,,,,,,,EO.US.US.HST..C20.20260320,,HST   260320C00020000,HST US 03/20/26 C20 EQUITY,OP
HRQL,,,HUT,,-118,USD,N,US,,,,,,,,,,,,,,,EO.US.US.HUT..C55.20260320,,HUT   260320C00055000,HUT US 03/20/26 C55 EQUITY,OP
HRQJ,,,IBIT,,-1279,USD,N,US,,,,,,,,,,,,,,,EO.US.US.IBIT..C42.20260306,,IBIT  260306C00042000,IBIT US 03/06/26 C42 EQUITY,OP
HRQJ,,,IBIT,,-1660,USD,N,US,,,,,,,,,,,,,,,EO.US.US.IBIT..C40.20260320,,IBIT  260320C00040000,IBIT US 03/20/26 C40 EQUITY,OP
HRQL,,,IBIT,,-268,USD,N,US,,,,,,,,,,,,,,,EO.US.US.IBIT..C40.20260320,,IBIT  260320C00040000,IBIT US 03/20/26 C40 EQUITY,OP
HRVL,,,IEF,,-2886,USD,N,US,,,,,,,,,,,,,,,EO.US.US.IEF..C96.20260227,,IEF   260227C00096000,IEF US 02/27/26 C96 EQUITY,OP
HRVL,,,IEF,,-4300,USD,N,US,,,,,,,,,,,,,,,EO.US.US.IEF..C97-5.20260313,,IEF   260313C00097500,IEF US 03/13/26 C97.5 EQUITY,OP
HRVL,,,IEF,,-2400,USD,N,US,,,,,,,,,,,,,,,EO.US.US.IEF..C98.20260320,,IEF   260320C00098000,IEF US 03/20/26 C98 EQUITY,OP
HRQM,,,IFC,,-18,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.IFC..C270.20260320,,IFC   260320C00270000,IFC CN 03/20/26 C270. Equity,OP
HRQA,,,IGM,,-185,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.IGM..C66.20260320,,IGM   260320C00066000,IGM CN 03/20/26 C66. Equity,OP
HR21,,,INTU,,-84,USD,N,US,,,,,,,,,,,,,,,EO.US.US.INTU..C360.20260320,,INTU  260320C00360000,INTU US 03/20/26 C360 EQUITY,OP
HRVP,,,IR,,-109,USD,N,US,,,,,,,,,,,,,,,EO.US.US.IR..C95.20260320,,IR    260320C00095000,IR US 03/20/26 C95 EQUITY,OP
HRQL,,,IREN,,-309,USD,N,US,,,,,,,,,,,,,,,EO.US.US.IREN..C45.20260320,,IREN  260320C00045000,IREN US 03/20/26 C45 EQUITY,OP
HRTH,,,ISRG,,-256,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ISRG..C492-5.20260320,,ISRG  260320C00492500,ISRG US 03/20/26 C492.5 EQUITY,OP
HRTH,,,JNJ,,-710,USD,N,US,,,,,,,,,,,,,,,EO.US.US.JNJ..C250.20260320,,JNJ   260320C00250000,JNJ US 03/20/26 C250 EQUITY,OP
HRA9,,,JNJ,,-11,USD,N,US,,,,,,,,,,,,,,,EO.US.US.JNJ..C250.20260320,,JNJ   260320C00250000,JNJ US 03/20/26 C250 EQUITY,OP
HRA9,,,JNJ,,-14,USD,N,US,,,,,,,,,,,,,,,EO.US.US.JNJ..C250.20260402,,JNJ   260402C00250000,JNJ US 04/02/26 C250 EQUITY,OP
HRCF,,,JPM,,-6,USD,N,US,,,,,,,,,,,,,,,EO.US.US.JPM..C310.20260306,,JPM   260306C00310000,JPM US 03/06/26 C310 EQUITY,OP
HRCL,,,JPM,,-4,USD,N,US,,,,,,,,,,,,,,,EO.US.US.JPM..C335.20260306,,JPM   260306C00335000,JPM US 03/06/26 C335 EQUITY,OP
HRCL ,,,JPM,,-5,USD,N,US,,,,,,,,,,,,,,,EO.US.US.JPM..P275.20260306,,JPM   260306P00275000,JPM US 03/06/26 P275 EQUITY,OP
HRT9,,,JPM,,-143,USD,N,US,,,,,,,,,,,,,,,EO.US.US.JPM..C302-5.20260320,,JPM   260320C00302500,JPM US 03/20/26 C302.5 EQUITY,OP
HRTP,,,JPM,,-27,USD,N,US,,,,,,,,,,,,,,,EO.US.US.JPM..C302-5.20260320,,JPM   260320C00302500,JPM US 03/20/26 C302.5 EQUITY,OP
HRCF,,,JPM,,-6,USD,N,US,,,,,,,,,,,,,,,EO.US.US.JPM..C310.20260320,,JPM   260320C00310000,JPM US 03/20/26 C310 EQUITY,OP
HRCF,,,JPM,,-10,USD,N,US,,,,,,,,,,,,,,,EO.US.US.JPM..C315.20260320,,JPM   260320C00315000,JPM US 03/20/26 C315 EQUITY,OP
HRCL,,,JPM,,-5,USD,N,US,,,,,,,,,,,,,,,EO.US.US.JPM..C320.20260320,,JPM   260320C00320000,JPM US 03/20/26 C320 EQUITY,OP
HRCL ,,,JPM,,-8,USD,N,US,,,,,,,,,,,,,,,EO.US.US.JPM..P275.20260320,,JPM   260320P00275000,JPM US 03/20/26 P275 EQUITY,OP
HRQA,,,KEY,,-269,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.KEY..C52.20260320,,KEY   260320C00052000,KEY CN 03/20/26 C52. Equity,OP
HRTM,,,KMI,,-912,USD,N,US,,,,,,,,,,,,,,,EO.US.US.KMI..C33.20260320,,KMI   260320C00033000,KMI US 03/20/26 C33 EQUITY,OP
HRT9,,,KO,,-616,USD,N,US,,,,,,,,,,,,,,,EO.US.US.KO..C82.20260320,,KO    260320C00082000,KO US 03/20/26 C82 EQUITY,OP
HRTM,NLEX01389348,,KPN,,-539100,EUR,N,NL,,,,,,,,,,,,,,,EO.NL.AS.KPN..C4-8.20260320,,KPN   260320C00004800,KPN NA 03/20/26 C4.8 Equity,OP
HRQM,,,L,,-55,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.L..C70.20260320,,L     260320C00070000,L CN 03/20/26 C70. Equity,OP
HRQE,,,LLY,,-33,USD,N,US,,,,,,,,,,,,,,,EO.US.US.LLY..C1070.20260306,,LLY   260306C01070000,LLY US 03/06/26 C1070 EQUITY,OP
HRVR,,,LLY,,-264,USD,N,US,,,,,,,,,,,,,,,EO.US.US.LLY..C1070.20260306,,LLY   260306C01070000,LLY US 03/06/26 C1070 EQUITY,OP
HRCL,,,LLY,,-1,USD,N,US,,,,,,,,,,,,,,,EO.US.US.LLY..C1115.20260306,,LLY   260306C01115000,LLY US 03/06/26 C1115 EQUITY,OP
HRCL ,,,LLY,,-1,USD,N,US,,,,,,,,,,,,,,,EO.US.US.LLY..P965.20260306,,LLY   260306P00965000,LLY US 03/06/26 P965 EQUITY,OP
HRQE,,,LLY,,-43,USD,N,US,,,,,,,,,,,,,,,EO.US.US.LLY..C1030.20260320,,LLY   260320C01030000,LLY US 03/20/26 C1030 EQUITY,OP
HRVR,,,LLY,,-279,USD,N,US,,,,,,,,,,,,,,,EO.US.US.LLY..C1030.20260320,,LLY   260320C01030000,LLY US 03/20/26 C1030 EQUITY,OP
HRQP,,,LLY,,-13,USD,N,US,,,,,,,,,,,,,,,EO.US.US.LLY..C1030.20260320,,LLY   260320C01030000,LLY US 03/20/26 C1030 EQUITY,OP
HRTH,,,LLY,,-91,USD,N,US,,,,,,,,,,,,,,,EO.US.US.LLY..C1070.20260320,,LLY   260320C01070000,LLY US 03/20/26 C1070 EQUITY,OP
HRCL,,,LLY,,-2,USD,N,US,,,,,,,,,,,,,,,EO.US.US.LLY..C1130.20260320,,LLY   260320C01130000,LLY US 03/20/26 C1130 EQUITY,OP
HRCL ,,,LLY,,-2,USD,N,US,,,,,,,,,,,,,,,EO.US.US.LLY..P970.20260320,,LLY   260320P00970000,LLY US 03/20/26 P970 EQUITY,OP
HRVP,,,LMT,,-18,USD,N,US,,,,,,,,,,,,,,,EO.US.US.LMT..C670.20260320,,LMT   260320C00670000,LMT US 03/20/26 C670 EQUITY,OP
HRQA,,,LUG,,-101,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.LUG..C115.20260320,,LUG   260320C00115000,LUG CN 03/20/26 C115. Equity,OP
HRVG,,,LUV,,-85,USD,N,US,,,,,,,,,,,,,,,EO.US.US.LUV..C51.20260320,,LUV   260320C00051000,LUV US 03/20/26 C51 EQUITY,OP
HRVG,,,LVS,,-53,USD,N,US,,,,,,,,,,,,,,,EO.US.US.LVS..C56.20260320,,LVS   260320C00056000,LVS US 03/20/26 C56 EQUITY,OP
HRTG,,,MAA,,-19,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MAA..C135.20260320,,MAA   260320C00135000,MAA US 03/20/26 C135 EQUITY,OP
HRVG,,,MAR,,-35,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MAR..C342-5.20260320,,MAR   260320C00342500,MAR US 03/20/26 C342.5 EQUITY,OP
HRQL,,,MARA,,-443,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MARA..C9.20260320,,MARA  260320C00009000,MARA US 03/20/26 C9 EQUITY,OP
HRCL,,,MCD,,-4,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MCD..C340.20260306,,MCD   260306C00340000,MCD US 03/06/26 C340 EQUITY,OP
HRCL ,,,MCD,,-5,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MCD..P315.20260306,,MCD   260306P00315000,MCD US 03/06/26 P315 EQUITY,OP
HRT9,,,MCD,,-143,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MCD..C335.20260320,,MCD   260320C00335000,MCD US 03/20/26 C335 EQUITY,OP
HRCL ,,,MCD,,-8,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MCD..P320.20260320,,MCD   260320P00320000,MCD US 03/20/26 P320 EQUITY,OP
HRTH,,,MDT,,-1263,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MDT..C99.20260320,,MDT   260320C00099000,MDT US 03/20/26 C99 EQUITY,OP
HRV3,,,META,,-260,USD,N,US,,,,,,,,,,,,,,,EO.US.US.META..C675.20260306,,META  260306C00675000,META US 03/06/26 C675 EQUITY,OP
HRCL,,,META,,-2,USD,N,US,,,,,,,,,,,,,,,EO.US.US.META..C725.20260306,,META  260306C00725000,META US 03/06/26 C725 EQUITY,OP
HRCL ,,,META,,-2,USD,N,US,,,,,,,,,,,,,,,EO.US.US.META..P600.20260306,,META  260306P00600000,META US 03/06/26 P600 EQUITY,OP
HR21,,,META,,-127,USD,N,US,,,,,,,,,,,,,,,EO.US.US.META..C655.20260320,,META  260320C00655000,META US 03/20/26 C655 EQUITY,OP
HRV3,,,META,,-237,USD,N,US,,,,,,,,,,,,,,,EO.US.US.META..C665.20260320,,META  260320C00665000,META US 03/20/26 C665 EQUITY,OP
HRQP,,,META,,-18,USD,N,US,,,,,,,,,,,,,,,EO.US.US.META..C670.20260320,,META  260320C00670000,META US 03/20/26 C670 EQUITY,OP
HRCL,,,META,,-2,USD,N,US,,,,,,,,,,,,,,,EO.US.US.META..C690.20260320,,META  260320C00690000,META US 03/20/26 C690 EQUITY,OP
HRCL ,,,META,,-3,USD,N,US,,,,,,,,,,,,,,,EO.US.US.META..P595.20260320,,META  260320P00595000,META US 03/20/26 P595 EQUITY,OP
HRQA,,,MFC,,-233,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.MFC..C51-5.20260320,,MFC   260320C00051500,MFC CN 03/20/26 C51.5 Equity,OP
HRQA,,,MG,,-155,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.MG..C92.20260320,,MG    260320C00092000,MG CN 03/20/26 C92. Equity,OP
HRVG,,,MGM,,-33,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MGM..C34-5.20260320,,MGM   260320C00034500,MGM US 03/20/26 C34.5 EQUITY,OP
HRTH,,,MRK,,-1173,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MRK..C124.20260320,,MRK   260320C00124000,MRK US 03/20/26 C124 EQUITY,OP
HRTG,ES0A06422828,,MRL,,-23900,EUR,N,ES,,,,,,,,,,,,,,,EO.ES.MA.MRL..C14-5.20260320,,MRL   260320C00014500,MRL SM 03/20/26 C14.5 Equity,OP
HRQM,,,MRU,,-20,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.MRU..C98.20260320,,MRU   260320C00098000,MRU CN 03/20/26 C98. Equity,OP
HRT9,,,MS,,-297,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MS..C170.20260320,,MS    260320C00170000,MS US 03/20/26 C170 EQUITY,OP
HRTP,,,MS,,-111,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MS..C170.20260320,,MS    260320C00170000,MS US 03/20/26 C170 EQUITY,OP
HRVS,,,MSFT,,-101,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C415.20260306,,MSFT  260306C00415000,MSFT US 03/06/26 C415 EQUITY,OP
HRVU,,,MSFT,,-352,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C415.20260306,,MSFT  260306C00415000,MSFT US 03/06/26 C415 EQUITY,OP
HRCL,,,MSFT,,-2,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C445.20260306,,MSFT  260306C00445000,MSFT US 03/06/26 C445 EQUITY,OP
HRCL ,,,MSFT,,-2,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..P385.20260306,,MSFT  260306P00385000,MSFT US 03/06/26 P385 EQUITY,OP
HR21,,,MSFT,,-98,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C390.20260320,,MSFT  260320C00390000,MSFT US 03/20/26 C390 EQUITY,OP
HRT9,,,MSFT,,-72,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C390.20260320,,MSFT  260320C00390000,MSFT US 03/20/26 C390 EQUITY,OP
HRQP,,,MSFT,,-28,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C405.20260320,,MSFT  260320C00405000,MSFT US 03/20/26 C405 EQUITY,OP
HRVS,,,MSFT,,-100,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C410.20260320,,MSFT  260320C00410000,MSFT US 03/20/26 C410 EQUITY,OP
HRVU,,,MSFT,,-412,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C410.20260320,,MSFT  260320C00410000,MSFT US 03/20/26 C410 EQUITY,OP
HRCL,,,MSFT,,-4,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C412-5.20260320,,MSFT  260320C00412500,MSFT US 03/20/26 C412.5 EQUITY,OP
HRCL ,,,MSFT,,-9,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..P365.20260320,,MSFT  260320P00365000,MSFT US 03/20/26 P365 EQUITY,OP
HR21,,,MSI,,-230,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSI..C470.20260320,,MSI   260320C00470000,MSI US 03/20/26 C470 EQUITY,OP
HRV4,,,MSTR,,-435,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSTR..C140.20260306,,MSTR  260306C00140000,MSTR US 03/06/26 C140 EQUITY,OP
HRV8,,,MSTR,,-2243,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSTR..C140.20260306,,MSTR  260306C00140000,MSTR US 03/06/26 C140 EQUITY,OP
HRV4,,,MSTR,,-293,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSTR..C140.20260313,,MSTR  260313C00140000,MSTR US 03/13/26 C140 EQUITY,OP
HRV8,,,MSTR,,-2262,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSTR..C140.20260313,,MSTR  260313C00140000,MSTR US 03/13/26 C140 EQUITY,OP
HRQP,,,MSTR,,-30,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSTR..C135.20260320,,MSTR  260320C00135000,MSTR US 03/20/26 C135 EQUITY,OP
HRV4,,,MSTR,,-412,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSTR..C140.20260320,,MSTR  260320C00140000,MSTR US 03/20/26 C140 EQUITY,OP
HRV8,,,MSTR,,-3142,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSTR..C140.20260320,,MSTR  260320C00140000,MSTR US 03/20/26 C140 EQUITY,OP
HRQL,,,MSTR,,-107,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSTR..C140.20260320,,MSTR  260320C00140000,MSTR US 03/20/26 C140 EQUITY,OP
HRTP,,,MTB,,-80,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MTB..C230.20260320,,MTB   260320C00230000,MTB US 03/20/26 C230 EQUITY,OP
HRVG,,,MTN,,-6,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MTN..C140.20260320,,MTN   260320C00140000,MTN US 03/20/26 C140 EQUITY,OP
HR21,,,MU,,-128,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MU..C425.20260320,,MU    260320C00425000,MU US 03/20/26 C425 EQUITY,OP
HRQA,,,,,-67,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.NA..C180.20260320,,NA    260320C00180000,NA CN 03/20/26 C180. Equity,OP
HRQM,,,,,-37,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.NA..C180.20260320,,NA    260320C00180000,NA CN 03/20/26 C180. Equity,OP
HRCJ,,,,,-26,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.NA..C184.20260320,,NA    260320C00184000,NA CN 03/20/26 C184. Equity,OP
HRCJ ,,,,,-16,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.NA..P172.20260320,,NA    260320P00172000,NA CN 03/20/26 P172. Equity,OP
HRVG,,,NCLH,,-76,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NCLH..C23-5.20260320,,NCLH  260320C00023500,NCLH US 03/20/26 C23.5 EQUITY,OP
